sofifa_id,short_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,international_reputation,weak_foot,skill_moves,release_clause_eur,team_jersey_number,contract_valid_until,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,player_position_encoded,is_goalkeeper,is_right_foot,is_left_foot
217649,S. Gonda,31,1989-03-03,187,83,4.18343,4.22293,4.2492,1.0,70,70,13.91082,4000,1,2,1,14.49861,16.0,2021.0,69.0,68.0,63.0,71.0,48.0,70.0,17,16,13,27,19,19,21,13,26,20,55,43,41,67,46,47,54,43,54,18,28,11,7,66,29,29,16,21,69,68,63,70,71,28+2,28+2,28+2,29+0,30+0,30+0,30+0,29+0,32+2,32+2,32+2,31+2,31+2,31+2,31+2,31+2,28+2,28+2,28+2,28+2,28+2,28+2,26+2,26+2,26+2,28+2,64.50657574281539,1,1,0
223843,D. Frascarelli,35,1985-06-02,182,82,4.21085,4.13213,4.15949,1.0,70,70,13.07107,500,1,2,1,13.65886,25.0,2025.0,67.0,68.0,69.0,69.0,41.0,70.0,22,8,14,42,19,19,18,6,38,26,46,36,43,70,54,52,58,41,56,11,21,21,13,13,20,59,15,10,67,68,69,70,69,29+2,29+2,29+2,27+0,28+0,28+0,28+0,27+0,28+2,28+2,28+2,30+2,30+2,30+2,30+2,30+2,30+2,31+2,31+2,31+2,30+2,28+2,27+2,27+2,27+2,28+2,64.50657574281539,1,1,0
230169,Vítor Angulho,24,1996-02-29,182,77,4.27572,4.21386,4.27809,1.0,70,70,14.15198,5000,1,2,1,14.73977,1.0,2023.0,69.0,73.0,58.0,74.0,38.0,63.0,11,8,9,20,8,9,9,23,18,17,33,42,39,66,37,44,77,33,59,9,39,13,13,62,24,56,8,9,69,73,58,63,74,24+2,24+2,24+2,23+0,26+0,26+0,26+0,23+0,27+2,27+2,27+2,25+2,26+2,26+2,26+2,25+2,23+2,25+2,25+2,25+2,23+2,22+2,25+2,25+2,25+2,22+2,64.50657574281539,1,1,0
230180,Adrizinho Bastos,32,1988-02-29,185,79,4.27572,4.23182,4.27809,1.0,70,70,13.91082,7000,1,3,1,14.49861,80.0,2023.0,72.0,64.0,72.0,68.0,46.0,70.0,15,20,15,24,17,15,13,18,27,15,45,46,39,69,59,54,59,38,45,15,19,23,20,50,15,50,17,13,72,64,72,70,68,30+2,30+2,30+2,27+0,30+0,30+0,30+0,27+0,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,26+2,26+2,26+2,26+2,26+2,26+2,24+2,24+2,24+2,26+2,64.50657574281539,1,1,0
233999,Jairo Farnias,20,2000-02-29,179,76,4.27572,4.25195,4.27809,1.0,70,70,14.15198,7000,1,3,1,14.73977,12.0,2023.0,64.0,68.0,69.0,75.0,55.0,68.0,11,7,7,18,6,7,11,10,15,8,52,58,66,71,65,52,74,34,58,6,35,11,11,51,14,60,10,11,64,68,69,68,75,25+2,25+2,25+2,24+0,25+0,25+0,25+0,24+0,25+2,25+2,25+2,25+2,23+2,23+2,23+2,25+2,23+2,22+2,22+2,22+2,23+2,23+2,22+2,22+2,22+2,23+2,64.50657574281539,0,0,1
253632,M. Sotillo,35,1984-09-23,182,78,4.15858,4.16777,4.14488,1.0,70,70,13.07107,500,1,2,1,13.65886,29.0,2020.0,72.0,75.0,68.0,65.0,49.0,70.0,11,19,14,21,15,14,19,14,29,21,48,50,33,60,41,51,63,34,63,12,15,24,13,29,11,56,14,13,72,75,68,70,65,29+2,29+2,29+2,25+0,27+0,27+0,27+0,25+0,25+2,25+2,25+2,26+2,25+2,25+2,25+2,26+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,64.50657574281539,0,1,0
252179,J. Markovič,18,2001-07-13,188,78,4.26077,4.29919,4.27314,1.0,69,84,14.4033,500,1,3,1,14.99108,30.0,2024.0,71.0,71.0,76.0,72.0,60.0,69.0,14,11,13,32,10,25,10,14,38,35,61,60,41,41,52,57,57,21,60,10,21,12,10,41,12,44,12,12,71,71,76,69,72,29+2,29+2,29+2,30+0,31+0,31+0,31+0,30+0,31+2,31+2,31+2,31+2,29+2,29+2,29+2,31+2,25+2,26+2,26+2,26+2,25+2,24+2,23+2,23+2,23+2,24+2,64.50657574281539,0,1,0
239816,N. Mantl,20,2000-02-06,193,85,4.20005,4.16278,4.14699,3.0,69,83,14.50866,2000,1,3,1,15.09644,1.0,2023.0,70.0,69.0,64.0,70.0,32.0,69.0,12,8,15,18,7,13,14,11,18,9,36,29,34,55,42,48,56,33,69,6,18,18,4,30,15,35,11,13,70,69,64,69,70,22+2,22+2,22+2,18+0,20+0,20+0,20+0,18+0,19+2,19+2,19+2,20+2,20+2,20+2,20+2,20+2,20+2,21+2,21+2,21+2,20+2,20+2,22+2,22+2,22+2,20+2,64.50657574281539,1,1,0
242656,I. Meslier,20,2000-03-02,196,74,4.22209,4.23367,4.30551,1.0,69,81,14.22098,18000,1,2,1,14.80876,1.0,2023.0,70.0,67.0,70.0,73.0,28.0,67.0,14,9,10,40,5,20,12,10,33,26,21,33,24,62,25,53,42,32,52,17,27,19,8,59,11,54,15,17,70,67,70,67,73,26+2,26+2,26+2,26+0,29+0,29+0,29+0,26+0,32+2,32+2,32+2,29+2,34+2,34+2,34+2,29+2,26+2,31+2,31+2,31+2,26+2,25+2,26+2,26+2,26+2,25+2,64.50657574281539,1,0,1
229091,B. Peacock-Farrell,23,1996-10-29,192,73,4.15645,4.26502,4.30551,1.0,69,77,13.99783,14000,1,2,1,14.58562,15.0,2024.0,72.0,65.0,72.0,73.0,52.0,64.0,14,11,17,37,11,17,20,11,29,30,54,51,40,66,59,54,68,40,61,17,24,20,14,38,29,47,20,20,72,65,72,64,73,31+2,31+2,31+2,29+0,31+0,31+0,31+0,29+0,32+2,32+2,32+2,31+2,32+2,32+2,32+2,31+2,30+2,31+2,31+2,31+2,30+2,30+2,30+2,30+2,30+2,30+2,64.50657574281539,0,0,1
258390,I. Grbić,24,1996-01-18,196,83,4.25303,4.35904,4.30119,1.0,69,77,13.99783,13000,1,3,1,14.58562,1.0,2024.0,66.0,69.0,67.0,70.0,26.0,68.0,14,8,11,25,8,11,12,12,21,17,31,22,22,66,24,50,35,20,59,5,26,10,6,27,19,24,11,12,66,69,67,68,70,23+2,23+2,23+2,20+0,22+0,22+0,22+0,20+0,21+2,21+2,21+2,21+2,22+2,22+2,22+2,21+2,20+2,22+2,22+2,22+2,20+2,19+2,21+2,21+2,21+2,19+2,64.50657574281539,0,1,0
213729,S. Rossbach,24,1996-02-07,189,80,4.15754,4.13996,4.14683,1.0,69,76,13.91082,2000,1,3,1,14.49861,1.0,2024.0,70.0,66.0,66.0,72.0,44.0,67.0,13,15,14,29,19,17,16,21,18,23,45,44,36,66,55,50,70,44,65,19,20,18,11,65,15,48,18,17,70,66,66,67,72,29+2,29+2,29+2,28+0,31+0,31+0,31+0,28+0,32+2,32+2,32+2,30+2,32+2,32+2,32+2,30+2,28+2,29+2,29+2,29+2,28+2,27+2,27+2,27+2,27+2,27+2,64.50657574281539,1,1,0
231413,M. Verrips,23,1996-12-03,195,90,4.22623,4.26177,4.30551,1.0,69,76,13.91082,10000,1,3,1,14.49861,21.0,2023.0,71.0,68.0,71.0,72.0,16.0,65.0,11,6,10,25,8,13,12,11,25,14,17,16,23,62,21,53,32,17,67,6,23,7,7,28,16,28,14,14,71,68,71,65,72,22+2,22+2,22+2,18+0,20+0,20+0,20+0,18+0,20+2,20+2,20+2,19+2,22+2,22+2,22+2,19+2,18+2,22+2,22+2,22+2,18+2,18+2,22+2,22+2,22+2,18+2,64.50657574281539,0,1,0
258585,I. Pandur,20,2000-03-25,187,78,4.25303,4.25969,4.28315,1.0,69,76,13.91082,6000,1,3,1,14.49861,25.0,2025.0,67.0,65.0,58.0,71.0,39.0,67.0,14,6,11,29,8,10,14,10,28,16,37,41,37,72,31,44,50,28,44,7,21,6,7,37,14,48,10,14,67,65,58,67,71,23+2,23+2,23+2,23+0,24+0,24+0,24+0,23+0,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,22+2,23+2,23+2,23+2,22+2,22+2,20+2,20+2,20+2,22+2,64.50657574281539,0,1,0
219637,Cantero,25,1995-01-09,189,82,4.25221,4.17549,4.21346,2.0,69,75,13.91082,3000,1,3,1,14.49861,13.0,2023.0,65.0,74.0,69.0,67.0,57.0,68.0,19,12,18,35,13,22,25,12,38,21,57,57,67,60,58,52,67,44,70,14,24,22,16,33,25,43,12,19,65,74,69,68,67,31+2,31+2,31+2,30+0,30+0,30+0,30+0,30+0,31+2,31+2,31+2,32+2,31+2,31+2,31+2,32+2,30+2,30+2,30+2,30+2,30+2,29+2,28+2,28+2,28+2,29+2,64.50657574281539,1,0,1
219937,N. Körber,23,1996-11-13,186,84,4.20005,4.27927,4.28582,1.0,69,75,13.91082,12000,1,3,1,14.49861,12.0,2021.0,71.0,64.0,59.0,75.0,35.0,67.0,13,11,17,24,14,18,13,14,24,20,33,37,46,61,43,44,63,28,55,16,22,14,12,21,15,25,13,14,71,64,59,67,75,26+2,26+2,26+2,23+0,24+0,24+0,24+0,23+0,24+2,24+2,24+2,24+2,23+2,23+2,23+2,24+2,22+2,23+2,23+2,23+2,22+2,22+2,23+2,23+2,23+2,22+2,64.50657574281539,0,1,0
220624,L. Acosta,25,1995-03-12,187,84,4.23111,4.22631,4.21501,1.0,69,75,13.91082,6000,1,3,1,14.49861,1.0,2023.0,68.0,70.0,67.0,72.0,63.0,66.0,12,17,19,25,16,14,18,19,22,15,65,62,62,63,62,50,68,44,74,13,20,28,17,26,25,14,21,21,68,70,67,66,72,31+2,31+2,31+2,28+0,28+0,28+0,28+0,28+0,27+2,27+2,27+2,28+2,26+2,26+2,26+2,28+2,30+2,28+2,28+2,28+2,30+2,31+2,31+2,31+2,31+2,31+2,64.50657574281539,1,1,0
240371,A. Jakubech,23,1997-01-02,188,82,4.22962,4.19971,4.22031,1.0,69,75,13.91082,4000,1,3,1,14.49861,1.0,2021.0,72.0,64.0,64.0,69.0,40.0,67.0,11,6,12,23,8,13,11,13,20,13,36,44,35,66,24,48,60,27,70,6,19,10,5,39,10,51,10,13,72,64,64,67,69,24+2,24+2,24+2,21+0,23+0,23+0,23+0,21+0,23+2,23+2,23+2,23+2,23+2,23+2,23+2,23+2,22+2,22+2,22+2,22+2,22+2,21+2,23+2,23+2,23+2,21+2,64.50657574281539,1,1,0
209532,D. Bachmann,25,1994-07-09,191,81,4.20372,4.30901,4.20789,2.0,69,74,13.81551,6000,1,3,1,14.4033,26.0,2024.0,68.0,67.0,68.0,69.0,43.0,65.0,14,17,12,37,16,14,18,20,39,27,50,37,40,74,44,51,57,36,75,15,31,26,13,36,31,51,11,11,68,67,68,65,69,31+2,31+2,31+2,28+0,30+0,30+0,30+0,28+0,31+2,31+2,31+2,30+2,32+2,32+2,32+2,30+2,28+2,32+2,32+2,32+2,28+2,27+2,28+2,28+2,28+2,27+2,64.50657574281539,0,1,0
227370,M. Zetterer,24,1995-07-12,187,79,4.20005,4.18776,4.21003,1.0,69,74,13.91082,3000,1,4,1,14.49861,1.0,2021.0,68.0,66.0,71.0,73.0,42.0,64.0,17,16,18,24,16,17,14,14,18,23,39,44,32,67,40,53,68,38,69,14,27,19,13,27,15,39,16,12,68,66,71,64,73,30+2,30+2,30+2,26+0,27+0,27+0,27+0,26+0,26+2,26+2,26+2,27+2,25+2,25+2,25+2,27+2,27+2,27+2,27+2,27+2,27+2,26+2,28+2,28+2,28+2,26+2,64.50657574281539,1,1,0
232713,D. Sappa,25,1995-02-09,193,90,4.23111,4.16408,4.21501,1.0,69,74,13.81551,5000,1,3,1,14.4033,1.0,2021.0,63.0,72.0,68.0,69.0,34.0,71.0,11,8,15,26,11,11,21,17,25,23,31,37,33,65,35,51,55,23,73,11,25,22,7,43,39,47,13,11,63,72,68,71,69,26+2,26+2,26+2,23+0,25+0,25+0,25+0,23+0,26+2,26+2,26+2,24+2,27+2,27+2,27+2,24+2,24+2,28+2,28+2,28+2,24+2,24+2,28+2,28+2,28+2,24+2,64.50657574281539,1,1,0
206307,J. Frick,27,1993-03-08,192,90,4.18404,4.12414,4.15618,1.0,69,73,13.76422,7000,1,2,1,14.352,32.0,2022.0,68.0,67.0,69.0,69.0,45.0,66.0,20,4,13,33,8,13,12,8,29,27,42,48,42,68,43,52,60,28,71,9,26,19,9,11,15,36,19,14,68,67,69,66,69,27+2,27+2,27+2,25+0,25+0,25+0,25+0,25+0,24+2,24+2,24+2,26+2,26+2,26+2,26+2,26+2,27+2,28+2,28+2,28+2,27+2,27+2,28+2,28+2,28+2,27+2,64.50657574281539,1,0,1
211021,P. Bråtveit,24,1996-02-15,184,72,4.15754,4.18723,4.15211,1.0,69,73,13.81551,3000,1,3,1,14.4033,12.0,2022.0,70.0,65.0,72.0,67.0,46.0,70.0,15,20,15,29,17,15,13,18,28,15,45,46,39,69,59,54,59,38,45,15,19,23,20,50,15,50,17,13,70,65,72,70,67,30+2,30+2,30+2,28+0,30+0,30+0,30+0,28+0,30+2,30+2,30+2,29+2,30+2,30+2,30+2,29+2,26+2,27+2,27+2,27+2,26+2,26+2,24+2,24+2,24+2,26+2,64.50657574281539,1,1,0
223603,F. Bredlow,25,1995-03-02,190,90,4.20005,4.23893,4.28582,1.0,69,73,13.81551,8000,1,4,1,14.4033,33.0,2022.0,71.0,68.0,62.0,71.0,38.0,64.0,8,5,11,17,4,14,13,14,20,23,41,36,50,71,39,47,68,20,62,7,18,11,17,28,30,41,12,10,71,68,62,64,71,26+2,26+2,26+2,23+0,25+0,25+0,25+0,23+0,24+2,24+2,24+2,23+2,23+2,23+2,23+2,23+2,21+2,22+2,22+2,22+2,21+2,21+2,23+2,23+2,23+2,21+2,64.50657574281539,0,0,1
224987,I. Provedel,26,1994-03-17,192,84,4.24431,4.1936,4.20875,2.0,69,73,13.79019,500,1,2,1,14.37798,23.0,2021.0,69.0,66.0,61.0,71.0,42.0,68.0,21,17,17,29,14,16,13,13,23,18,44,40,38,64,44,46,56,28,56,20,27,22,16,48,22,58,22,21,69,66,61,68,71,28+2,28+2,28+2,28+0,29+0,29+0,29+0,28+0,29+2,29+2,29+2,28+2,29+2,29+2,29+2,28+2,28+2,29+2,29+2,29+2,28+2,28+2,29+2,29+2,29+2,28+2,64.50657574281539,0,1,0
228221,Bernabé,27,1993-02-18,189,76,4.25221,4.19935,4.21346,2.0,69,73,13.76422,3000,1,3,1,14.352,1.0,2022.0,67.0,70.0,66.0,67.0,46.0,68.0,12,19,18,23,17,14,16,19,22,20,45,46,33,66,52,50,64,41,60,14,21,22,13,32,23,48,14,20,67,70,66,68,67,29+2,29+2,29+2,25+0,27+0,27+0,27+0,25+0,26+2,26+2,26+2,27+2,26+2,26+2,26+2,27+2,27+2,26+2,26+2,26+2,27+2,27+2,27+2,27+2,27+2,27+2,64.50657574281539,0,1,0
204846,J. Blackman,26,1993-10-27,199,93,4.15705,4.18459,4.20789,2.0,69,72,13.76422,15000,1,2,1,14.352,27.0,2021.0,70.0,69.0,63.0,73.0,27.0,65.0,13,19,18,37,17,14,18,12,33,19,23,30,42,59,33,47,60,25,65,16,23,10,10,29,36,40,13,12,70,69,63,65,73,27+2,27+2,27+2,23+0,25+0,25+0,25+0,23+0,26+2,26+2,26+2,24+2,27+2,27+2,27+2,24+2,22+2,26+2,26+2,26+2,22+2,21+2,25+2,25+2,25+2,21+2,64.50657574281539,1,1,0
211398,M. Caillard,26,1994-05-12,191,87,4.22209,4.24626,4.26303,1.0,69,72,13.76422,7000,1,3,1,14.352,30.0,2022.0,73.0,64.0,59.0,72.0,43.0,70.0,13,9,13,32,8,11,15,7,27,24,48,39,34,62,45,44,54,33,80,13,25,15,7,14,18,53,15,9,73,64,59,70,72,26+2,26+2,26+2,23+0,24+0,24+0,24+0,23+0,24+2,24+2,24+2,25+2,24+2,24+2,24+2,25+2,24+2,26+2,26+2,26+2,24+2,24+2,26+2,26+2,26+2,24+2,64.50657574281539,0,1,0
221700,No Dong Geon,28,1991-10-04,190,88,4.15515,4.18368,4.15247,1.0,69,72,13.76422,2000,1,3,1,14.352,19.0,2025.0,69.0,67.0,65.0,71.0,42.0,69.0,17,16,15,28,18,12,15,18,43,16,43,41,48,58,45,49,61,24,72,14,42,16,11,23,25,67,16,13,69,67,65,69,71,27+2,27+2,27+2,24+0,24+0,24+0,24+0,24+0,25+2,25+2,25+2,25+2,26+2,26+2,26+2,25+2,24+2,27+2,27+2,27+2,24+2,24+2,28+2,28+2,28+2,24+2,64.50657574281539,1,1,0
252022,G. Athanasiadis,27,1993-04-07,191,84,4.23123,4.25663,4.25485,1.0,69,72,13.73755,500,1,2,1,14.32534,30.0,2023.0,69.0,67.0,65.0,75.0,32.0,66.0,10,9,10,23,6,8,10,13,15,14,25,38,55,62,31,49,70,22,67,7,40,11,10,41,10,45,11,11,69,67,65,66,75,23+2,23+2,23+2,21+0,23+0,23+0,23+0,21+0,23+2,23+2,23+2,21+2,22+2,22+2,22+2,21+2,19+2,22+2,22+2,22+2,19+2,19+2,24+2,24+2,24+2,19+2,64.50657574281539,0,1,0
188657,D. Rudd,29,1991-01-16,191,85,4.15705,4.22683,4.20789,2.0,69,71,13.68198,11000,1,3,1,14.26977,1.0,2023.0,72.0,62.0,64.0,73.0,50.0,65.0,15,12,14,36,14,20,15,13,36,23,54,46,50,69,34,48,46,31,64,19,24,22,13,65,43,39,13,14,72,62,64,65,73,30+2,30+2,30+2,31+0,32+0,32+0,32+0,31+0,35+2,35+2,35+2,32+2,35+2,35+2,35+2,32+2,28+2,31+2,31+2,31+2,28+2,27+2,27+2,27+2,27+2,27+2,64.50657574281539,1,1,0
190947,D. Jensen,28,1992-03-25,195,92,4.18398,4.19469,4.1976,1.0,69,71,13.73755,3000,1,3,1,14.32534,1.0,2020.0,66.0,68.0,74.0,68.0,40.0,69.0,12,13,18,23,13,14,15,15,26,22,48,34,38,71,57,56,58,37,79,17,36,19,15,51,11,55,14,18,66,68,74,69,68,30+2,30+2,30+2,26+0,29+0,29+0,29+0,26+0,29+2,29+2,29+2,28+2,29+2,29+2,29+2,28+2,26+2,29+2,29+2,29+2,26+2,26+2,29+2,29+2,29+2,26+2,64.50657574281539,0,1,0
191153,M. Sandberg,29,1990-11-07,191,80,4.16966,4.14504,4.14683,1.0,69,71,13.68198,2000,1,2,1,14.26977,12.0,2022.0,69.0,67.0,66.0,70.0,33.0,69.0,11,15,11,36,14,21,10,12,38,25,30,36,34,67,37,50,55,37,67,12,39,22,13,53,14,55,16,15,69,67,66,69,70,29+2,29+2,29+2,27+0,30+0,30+0,30+0,27+0,32+2,32+2,32+2,30+2,34+2,34+2,34+2,30+2,27+2,32+2,32+2,32+2,27+2,26+2,28+2,28+2,28+2,26+2,64.50657574281539,1,1,0
200059,C. Coosemans,27,1992-08-03,185,84,4.2282,4.27409,4.22031,1.0,69,71,13.68198,8000,1,4,1,14.26977,26.0,2021.0,70.0,63.0,70.0,72.0,45.0,68.0,13,12,13,38,17,13,17,15,37,33,43,46,47,67,37,53,71,30,63,14,31,18,9,48,37,57,13,16,70,63,70,68,72,29+2,29+2,29+2,29+0,30+0,30+0,30+0,29+0,32+2,32+2,32+2,30+2,33+2,33+2,33+2,30+2,27+2,31+2,31+2,31+2,27+2,27+2,27+2,27+2,27+2,27+2,64.50657574281539,0,1,0
203004,Yang Han Been,28,1991-08-30,195,90,4.15515,4.16888,4.15247,1.0,69,71,13.73755,5000,1,3,1,14.32534,21.0,2024.0,70.0,63.0,60.0,73.0,44.0,69.0,13,10,13,36,9,14,11,14,34,25,43,44,34,67,55,45,60,35,68,14,12,26,14,36,19,42,13,19,70,63,60,69,73,28+2,28+2,28+2,26+0,28+0,28+0,28+0,26+0,29+2,29+2,29+2,29+2,31+2,31+2,31+2,29+2,28+2,30+2,30+2,30+2,28+2,28+2,27+2,27+2,27+2,28+2,64.50657574281539,1,1,0
204269,Z. Clark,28,1992-06-26,191,85,4.17095,4.15467,4.16988,1.0,69,71,13.73755,3000,1,2,1,14.32534,1.0,2022.0,66.0,65.0,70.0,75.0,31.0,70.0,10,11,20,24,13,12,13,12,19,24,31,31,62,55,51,53,50,24,62,13,33,19,13,40,24,55,14,11,66,65,70,70,75,26+2,26+2,26+2,23+0,25+0,25+0,25+0,23+0,26+2,26+2,26+2,23+2,25+2,25+2,25+2,23+2,22+2,25+2,25+2,25+2,22+2,22+2,26+2,26+2,26+2,22+2,64.50657574281539,0,1,0
216750,P. Carlgren,28,1992-01-08,188,84,4.16966,4.17696,4.16241,1.0,69,71,13.73755,5000,1,2,1,14.32534,1.0,2021.0,70.0,66.0,64.0,67.0,33.0,69.0,13,13,18,23,9,14,10,15,16,22,33,33,48,73,43,48,61,34,62,14,21,14,14,54,21,51,12,13,70,66,64,69,67,28+2,28+2,28+2,26+0,28+0,28+0,28+0,26+0,29+2,29+2,29+2,26+2,28+2,28+2,28+2,26+2,24+2,26+2,26+2,26+2,24+2,24+2,26+2,26+2,26+2,24+2,64.50657574281539,1,1,0
222129,A. Koselev,26,1993-11-19,200,90,4.19922,4.17439,4.21003,1.0,69,71,13.73755,5000,1,2,1,14.32534,77.0,2021.0,68.0,66.0,58.0,72.0,29.0,69.0,11,8,11,19,6,13,11,14,17,15,33,26,28,70,22,44,33,23,76,5,25,13,6,50,11,53,13,12,68,66,58,69,72,23+2,23+2,23+2,21+0,23+0,23+0,23+0,21+0,24+2,24+2,24+2,22+2,24+2,24+2,24+2,22+2,21+2,24+2,24+2,24+2,21+2,20+2,24+2,24+2,24+2,20+2,64.50657574281539,1,1,0
180337,M. Vanhamel,30,1989-11-16,188,84,4.2282,4.20202,4.22031,1.0,69,70,13.62314,5000,1,2,1,14.21093,31.0,2024.0,69.0,68.0,75.0,70.0,41.0,68.0,13,13,17,36,11,12,14,17,18,27,42,40,36,63,36,56,47,24,68,12,25,26,11,10,14,32,11,13,69,68,75,68,70,29+2,29+2,29+2,24+0,26+0,26+0,26+0,24+0,24+2,24+2,24+2,25+2,24+2,24+2,24+2,25+2,26+2,27+2,27+2,27+2,26+2,26+2,28+2,28+2,28+2,26+2,64.50657574281539,1,1,0
204367,B. van Leer,28,1992-04-09,187,80,4.22623,4.18479,4.21003,1.0,69,70,13.68198,4000,1,2,1,14.26977,1.0,2022.0,67.0,71.0,63.0,69.0,43.0,68.0,12,12,18,34,14,11,9,12,35,23,44,42,43,69,57,47,69,35,55,19,41,13,18,45,27,62,15,11,67,71,63,68,69,29+2,29+2,29+2,27+0,29+0,29+0,29+0,27+0,31+2,31+2,31+2,29+2,31+2,31+2,31+2,29+2,25+2,29+2,29+2,29+2,25+2,25+2,26+2,26+2,26+2,25+2,64.50657574281539,1,1,0
211946,M. Kolke,29,1990-08-18,187,91,4.20005,4.16148,4.14699,3.0,69,70,13.65299,2000,1,2,1,14.24078,1.0,2021.0,70.0,65.0,59.0,74.0,44.0,67.0,12,15,20,24,20,13,11,13,21,18,48,40,39,68,58,44,51,45,76,11,18,21,19,25,29,23,17,19,70,65,59,67,74,29+2,29+2,29+2,25+0,26+0,26+0,26+0,25+0,25+2,25+2,25+2,26+2,25+2,25+2,25+2,26+2,27+2,27+2,27+2,27+2,27+2,27+2,28+2,28+2,28+2,27+2,64.50657574281539,1,1,0
223968,V. Vasić,30,1990-04-26,186,80,4.24552,4.20149,4.22031,1.0,69,70,13.62314,4000,1,3,1,14.21093,90.0,2021.0,74.0,59.0,67.0,72.0,44.0,71.0,17,19,18,41,18,20,13,20,31,28,41,47,32,62,54,50,54,25,61,18,18,23,18,53,28,26,19,21,74,59,67,71,72,32+2,32+2,32+2,31+0,33+0,33+0,33+0,31+0,34+2,34+2,34+2,32+2,34+2,34+2,34+2,32+2,29+2,31+2,31+2,31+2,29+2,29+2,29+2,29+2,29+2,29+2,64.50657574281539,0,1,0
251511,M. Zeghba,29,1990-11-21,190,90,4.27399,4.12283,4.16233,1.0,69,70,13.65299,8000,1,3,1,14.24078,30.0,2024.0,67.0,67.0,63.0,71.0,49.0,69.0,13,9,13,27,9,12,12,15,28,13,48,49,36,66,34,47,64,25,64,14,23,7,7,49,16,38,9,10,67,67,63,69,71,25+2,25+2,25+2,24+0,26+0,26+0,26+0,24+0,27+2,27+2,27+2,26+2,26+2,26+2,26+2,26+2,22+2,23+2,23+2,23+2,22+2,21+2,22+2,22+2,22+2,21+2,64.50657574281539,1,0,1
147970,R. Pleșca,37,1982-11-25,188,84,4.1583,4.15715,4.15789,1.0,69,69,11.60824,3000,1,3,1,12.19603,12.0,2024.0,69.0,70.0,70.0,65.0,35.0,68.0,28,13,24,42,17,28,12,29,32,23,33,36,29,67,37,53,40,32,51,9,31,13,10,37,26,31,13,15,69,70,70,68,65,29+2,29+2,29+2,29+0,30+0,30+0,30+0,29+0,30+2,30+2,30+2,31+2,31+2,31+2,31+2,31+2,28+2,29+2,29+2,29+2,28+2,27+2,26+2,26+2,26+2,27+2,64.50657574281539,0,0,1
149309,A. Rosati,37,1983-06-26,195,88,4.24431,4.27751,4.28315,1.0,69,69,11.60824,9000,1,1,1,12.19603,25.0,2021.0,68.0,69.0,46.0,68.0,31.0,70.0,11,8,10,24,14,11,15,16,31,21,32,31,36,73,50,35,68,36,65,12,22,9,7,43,25,58,10,12,68,69,46,70,68,23+2,23+2,23+2,23+0,24+0,24+0,24+0,23+0,26+2,26+2,26+2,25+2,27+2,27+2,27+2,25+2,22+2,25+2,25+2,25+2,22+2,22+2,23+2,23+2,23+2,22+2,64.50657574281539,0,1,0
156507,I. Vázquez,37,1982-12-14,178,80,4.19801,4.21213,4.21896,1.0,69,69,11.60824,3000,1,3,1,12.19603,31.0,2020.0,66.0,67.0,71.0,70.0,43.0,69.0,25,8,21,35,12,25,62,65,35,29,41,45,40,63,60,53,77,22,69,20,34,15,11,38,21,65,12,11,66,67,71,69,70,30+2,30+2,30+2,30+0,30+0,30+0,30+0,30+0,31+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,27+2,29+2,29+2,29+2,27+2,26+2,29+2,29+2,29+2,26+2,64.50657574281539,1,1,0
157888,Q. Westberg,34,1986-04-25,185,78,4.16679,4.20469,4.1976,1.0,69,69,13.01701,3000,1,3,1,13.60479,16.0,2022.0,68.0,65.0,65.0,69.0,45.0,70.0,10,9,8,23,15,9,10,10,30,18,34,54,51,65,60,49,78,40,72,9,16,16,6,33,16,54,13,12,68,65,65,70,69,25+2,25+2,25+2,22+0,24+0,24+0,24+0,22+0,24+2,24+2,24+2,24+2,25+2,25+2,25+2,24+2,24+2,25+2,25+2,25+2,24+2,24+2,25+2,25+2,25+2,24+2,64.50657574281539,1,1,0
